1,2,1.09778535291681
1,19,0.167203902697566
1,20,0.77969756199448
1,294,0.289592565300474
1,295,0.728872129486289
1,765,0.0636433440879483
1,849,4.48357777232863e-07
1,876,0.452796394167354
1,877,0.0521061224272574
1,973,0.00117309298699736
1,1167,0.884215903272707
1,1168,0.174897239974252
2,3,1.11714261366665
2,20,0.360732227374655
2,21,0.675870501829298
2,295,0.645986962138493
2,296,0.834403513374491
2,764,0.470306143126243
2,850,0.0810900826938133
2,974,0.187135254385845
2,1166,0.846112213996117
2,1167,0.236355164769565
3,4,1.14066327861431
3,21,0.461486238408519
3,22,0.600962810802573
3,265,0.384673000778207
3,296,0.451660371754299
3,297,0.836422363395586
3,763,0.599651229290196
3,851,0.136940836810406
3,975,0.182780900960871
3,1165,0.905147300369854
3,1166,0.278394521000727
4,5,1.10819177077929
4,22,0.575530587872594
4,23,0.610835172671065
4,264,0.31943085776403
4,265,0.776298338689236
4,297,0.331958887842952
4,298,0.702888353865951
4,502,0.945085352881933
4,762,0.692630412530813
4,852,0.106089296073726
4,976,0.358306465220879
4,1165,0.242844207440772
5,6,1.02215970756801
5,23,0.541504424908416
5,24,0.694010662668366
5,263,0.825529865154876
5,264,0.799927973395854
5,298,0.56052176272768
5,502,0.560044439746295
5,503,0.470933156856771
5,523,0.611030852372508
5,761,0.779005805409188
5,853,0.162422900283769
5,977,0.467868899331588
5,1163,0.969640107673481
5,1164,0.184265997507816
5,1202,0.94038011043073
5,1203,0.801508454399625
6,7,1.07583430747761
6,521,0.704534552379761
6,522,0.366144844506785
6,760,0.678309715384178
6,854,0.240432968678887
6,978,0.486159803902446
6,1162,1
6,1163,0.0902244963318425
6,1203,0.520215766285599
6,1204,0.843622197110098
7,8,1.20960557229911
7,521,0.540679745393311
7,759,0.684943935047597
7,855,0.320828696815055
7,979,0.514170170773364
7,1162,0.382408894128284
7,1204,0.534191997635631
7,1205,0.988176744879669
8,9,1.17593419224376
8,190,1
8,191,0.720650472180687
8,758,0.725131277696375
8,856,0.160706057313386
8,980,0.351720184283761
8,1205,0.343649368737473
8,1206,0.922299782783616
9,10,1.19481792117892
9,190,0.824685848449281
9,191,0.458193593201838
9,642,0.800853841159141
9,643,0.700714679027293
9,757,0.537896300509236
9,857,0.085374478753918
9,858,0.994611292618863
9,981,0.353264289074381
9,1206,0.260843730335247
9,1207,0.902136736668241
10,11,1.14015127763828
10,77,0.818375016631793
10,480,1
10,481,0.757935269518446
10,598,0.935128430169239
10,611,0.966623122883811
10,623,0.941391484894073
10,630,0.645573044566079
10,631,0.975928298031054
10,643,0.576017834757308
10,644,0.817735397517421
10,755,0.956986281056174
10,756,0.407910127193313
10,858,0.213545246321922
10,982,0.367573582277939
10,983,0.864931226856013
10,1207,0.295453345275833
10,1208,0.728054025949481
11,12,0.738098677930393
11,43,0.797788895320921
11,44,0.745999807507774
11,57,0.636386913047536
11,77,0.930122211668695
11,78,0.481012624698841
11,480,0.249468270603709
11,481,0.938653228360848
11,499,0.610719548498576
11,500,0.737974699282469
11,584,0.812787543231815
11,585,0.928959198656393
11,597,0.789902452300209
11,598,0.257301848728513
11,610,0.765405633346333
11,611,0.448080431510025
11,621,1
11,622,0.244333491795713
11,623,0.801524009822433
11,631,0.274297232876395
11,632,0.829190626581278
11,644,0.906441597500595
11,645,0.426222387464423
11,651,0.801858702553724
11,754,0.801973456361796
11,755,0.316618598682253
11,859,0.147233409118097
11,860,0.77612077540465
11,947,0.880710327475656
11,983,0.422098547320322
11,984,0.718867842548888
11,1014,0.889177430200424
11,1051,0.799089024868248
11,1089,0.938226897739608
11,1090,0.745597891584832
11,1106,0.83984152958645
11,1143,0.567901940687669
11,1144,0.635606379574201
11,1208,0.445149449685839
11,1209,0.679966799193235
12,43,0.0609064067286837
12,57,0.676682374042741
12,58,0.360990266476283
12,78,0.303459361645815
12,79,0.727788158044986
12,479,0.787647559400997
12,480,0.780960748208321
12,499,0.492694192193741
12,500,0.0560271534979538
12,584,0.0752299659034104
12,597,0.0518880400336471
12,598,0.971269573759707
12,610,0.0276377789146183
12,621,0.548015002986991
12,622,0.528812362825388
12,631,0.956263114896002
12,632,0.091119859477522
12,645,0.427738599928648
12,646,0.687833896454502
12,651,0.0639032318285304
12,754,0.0639886443758314
12,755,0.965860698937211
12,859,0.874476565984435
12,860,0.0388213984946194
12,947,0.434911588794853
12,948,0.729968466824934
12,984,0.0230996368569422
12,1013,0.398740300633103
12,1014,0.169759227858
12,1051,0.0621795623966133
12,1089,0.267869746215604
12,1090,0.88150611638753
12,1105,0.329985121235463
12,1106,0.101816567370659
12,1143,0.572594784240697
12,1209,0.0622339200713194
13,14,1.1299652296853
13,251,0.0010664116969277
13,287,1
13,288,0.0291029579549172
13,289,0.962622730972691
13,870,0.00133841249913931
13,1173,0.781753283293339
13,1174,0.273596391921882
13,1192,1
13,1193,0.0562841966920911
14,15,1.17900276237391
14,287,0.121420289866598
14,289,0.186848645091454
14,290,0.959373669173058
14,871,0.0488153637627679
14,1172,0.82624728360063
14,1173,0.438504029215591
14,1194,0.160147443795831
15,16,1.16959069174167
15,286,0.263584769965756
15,290,0.221813143514124
15,291,0.953779044618139
15,872,0.126854195176541
15,873,0.919956810351055
15,1171,0.822876819625647
15,1172,0.417202861216002
15,1195,0.184293312654954
16,17,1.01484063679329
16,284,0.887281851312322
16,285,0.312081093203166
16,291,0.263006982488067
16,292,0.811224441878657
16,873,0.311834577752878
16,874,0.810318727896561
16,1170,0.888807333150205
16,1171,0.352586468031981
16,1196,0.239381479735916
16,1197,0.781750647844462
17,18,1.00405238698978
17,284,0.317005838425647
17,292,0.268683746089882
17,293,0.790517414687046
17,874,0.351817356008227
17,875,0.810481980063552
17,1169,0.98163417093326
17,1170,0.126434613548994
17,1197,0.308858179360279
18,19,1.04647193539
18,283,0.524029891139352
18,293,0.245788179344024
18,294,0.926115432274627
18,875,0.316132519389343
18,876,0.776773646551856
18,1167,1
18,1169,0.0234400779331691
19,20,0.870909247020796
19,294,0.123680165281071
19,295,0.8667344908225
19,765,0.217069970384374
19,849,0.167203785508453
19,876,0.292817107583481
19,877,0.117013420809545
19,973,0.166076422281374
19,1167,0.962892217756642
19,1168,0.011245472932569
20,21,1.00429956337928
20,294,0.967312156709572
20,295,0.31670941874945
20,764,0.504780053398544
20,765,0.719143720450151
20,849,0.779697235148874
20,850,0.284860729802384
20,876,0.995188157365734
20,877,0.794843980577157
20,973,0.780513230864202
20,974,0.41495708700063
20,1167,0.124433814959897
20,1168,0.882128011453171
21,22,1.0424546177326
21,265,0.84472208564932
21,296,0.224064149320107
21,763,0.610817617620909
21,764,0.726867919432545
21,850,0.755407974550919
21,851,0.381172530492575
21,974,0.779264870702756
21,975,0.553899474236517
21,1166,0.183384913951622
21,1167,0.889382302713401
22,23,1.15526734653354
22,264,0.894890815543371
22,265,0.324685295610255
22,296,0.952851408458432
22,297,0.247144972731457
22,762,0.77496198953852
22,763,0.83897574596408
22,851,0.661840940078455
22,852,0.471069534903624
22,975,0.632628583064666
22,976,0.77512229751446
22,1165,0.375787918588138
22,1166,0.866861115362292
23,24,0.915566452678523
23,264,0.360539468895437
23,297,0.90994027295618
23,298,0.460706959285877
23,502,0.673982672832358
23,503,0.540635452909144
23,523,0.937056398809505
23,761,0.762670340749862
23,762,0.83146114763033
23,852,0.700023046194217
23,853,0.585034521495934
23,976,0.741242897680267
23,977,0.824201045485452
23,1164,0.500919872117132
23,1165,0.853665505059682
24,25,0.725265571545356
24,263,0.138872859002688
24,264,0.890784749209869
24,298,0.500041944449034
24,299,0.530848895348349
24,312,0.907089170569067
24,501,0.829048270408849
24,502,0.249270520399106
24,523,0.177114340486109
24,524,0.664883364628319
24,853,0.531799831641774
24,976,0.965017582465624
24,977,0.267617856532803
24,1164,0.536968424072414
24,1202,0.266433085792063
24,1203,0.925276619979924
25,262,0.423505782640074
25,263,0.586823049858311
25,299,0.195340269241675
25,300,0.826126823917243
25,311,0.722548535730201
25,312,0.181919974925096
25,501,0.104517601145722
25,502,0.946150634284019
25,523,0.798472854266108
25,524,0.0608445187805684
25,977,0.940717923267332
25,1201,0.734696054708071
25,1202,0.559370137682857
26,27,1.11313333872728
26,766,0.0162992108399176
26,868,0.098544663333302
26,869,0.0410864479986034
26,878,0.0197943420239847
26,1117,0.55079844396643
26,1118,0.00660752693659583
27,28,1.04720155620547
27,767,0.455610779375745
27,867,0.14208193607569
27,879,0.191439413146022
27,1116,0.461127530356064
27,1117,0.562418788981755
28,29,1.11368177926712
28,768,0.347257968606412
28,769,0.872124061026224
28,865,1
28,866,0.0697687975627365
28,880,0.0754201033669421
28,1115,0.449594003087106
28,1116,0.621616762610797
29,30,1.00596823400054
29,769,0.241811218905075
29,770,0.916046758469831
29,864,0.893050424196652
29,865,0.0774403294973758
29,881,0.0950897525019676
29,1114,0.329460890844664
29,1115,0.696283794614348
30,31,1.03110577666248
30,770,0.446255549064897
30,771,0.906475367180101
30,863,0.798669421171809
30,864,0.512448317544977
30,881,0.936687653358183
30,882,0.254164956077185
30,1113,0.270168990597974
30,1114,0.811541988458199
31,32,1.00947347195827
31,771,0.892377253792281
31,772,0.831397026627158
31,862,0.651273536471947
31,863,0.466056268928675
31,882,0.887676862766332
31,883,0.3288712915526
31,1111,1
31,1112,0.410303124242818
31,1113,0.963023651308014
32,33,1.09319251927798
32,772,0.216438695570903
32,773,0.847791195939156
32,862,0.534379778222122
32,883,0.683321049361771
32,884,0.949973537991553
32,1111,0.54407611221138
32,1112,0.753901888960722
33,34,0.185450959477641
33,337,0.235434141172902
33,736,0.981069924228337
33,737,0.0853946049704654
33,738,0.412207465806433
33,752,0.964123858608126
33,753,0.234130979708181
33,793,0.458360641140679
33,794,0.980325845671819
33,1061,0.663430083048229
33,1062,0.63059843303762
33,1080,0.213685239349127
34,337,0.0500125106716071
34,736,0.798581644963618
34,737,0.270661414094464
34,738,0.531859393461385
34,752,0.815282088606146
34,753,0.0487559776916505
34,793,0.385024160746264
34,794,0.819909542165515
34,1061,0.582370680727284
34,1062,0.523303495395225
34,1079,0.914786250062175
34,1080,0.150355118627471
34,1081,0.980775001293807
35,36,1.06986102382827
35,98,0.560958556261417
35,99,0.110184424168844
35,163,0.656859897614226
35,164,0.00607667978863179
35,182,0.16833157746091
35,211,0.638189212074136
35,212,0.380695529156421
35,372,0.00189289828326968
35,392,0.246664774306926
35,393,0.0345773812128384
35,450,0.967128070086856
35,472,0.0696287253627022
35,577,0.00630124964541914
35,780,1
35,781,0.698655904973288
35,796,0.686874051257222
35,954,0.219997016298964
35,955,0.832270310730982
35,1006,0.234981888561461
35,1007,0.771959775924497
35,1049,0.456222280925415
35,1050,0.0454628644998755
35,1058,0.409904226391443
35,1059,0.827983057408715
35,1136,0.321654709225161
35,1137,0.892529211943734
36,37,1.03740319652137
36,97,0.521440941063479
36,98,0.510985053137195
36,99,0.960027304698499
36,183,0.213449034182623
36,210,0.707574655278455
36,211,0.439611660437727
36,340,0.123886711808017
36,473,0.42852219851363
36,578,0.121829679568831
36,780,0.905609741197718
36,781,0.373923544253781
36,953,0.302145692567249
36,954,0.850482464352935
36,1007,0.314609359888387
36,1008,0.91497524049874
36,1057,0.59706640577154
36,1058,0.670227683181633
36,1083,0.868022781032579
36,1137,0.31572834839961
36,1138,0.913029930049607
37,38,1.08180346635857
37,96,0.559819894264858
37,97,0.607701188908984
37,210,0.681209835999513
37,341,0.293235067633439
37,473,0.951338553437971
37,474,0.428574287850014
37,579,0.730060625910903
37,779,0.916616037549291
37,780,0.46498355880876
37,798,0.787863163978141
37,799,0.907632041813684
37,952,0.718001433984217
37,953,0.841383096214208
37,989,0.792874023264321
37,990,0.665078700157407
37,1008,0.703607238060112
37,1057,0.635731982256763
37,1138,0.937585984304368
38,39,1.00568368107478
38,95,0.640341651223512
38,96,0.623836723696827
38,342,0.546370043467116
38,474,0.865720685869133
38,475,0.34409696608224
38,649,1
38,650,0.833121230403575
38,778,0.824891189940154
38,779,0.415433027987216
38,799,0.470059081406282
38,800,0.777797431805953
38,987,1
38,988,0.703287671951555
38,989,0.334388016322016
39,40,1.02968942874101
39,94,0.862972064321605
39,95,0.440112421766516
39,343,0.685136336031776
39,475,0.774386361338805
39,476,0.41722928105658
